,Country Name,Year,"EA, at least completed lower secondary","EA, Doctoral or equivalent",Poverty headcount ratio at $3.65,Inflation,Poverty headcount ratio at $6.85,Gini index,GDP (current US$),Poverty gap at $2.15,Poverty gap at $3.65,"COD, by injury","EA, at least Master's or equivalent",Poverty headcount ratio at $2.15,"EA, at least completed short-cycle tertiary","Population, total",Population ages 65 and above (% of total population),"COD, by non-communicable diseases",Unemployment,Poverty gap at $6.85,"Hospital beds (per 1,000 people)",Life expectancy,"Physicians (per 1,000 people)","EA, at least completed primary"
13426,"Korea, Rep.",2010,82.9011688232422,0.578840017318726,0.7,2.93928652655687,2.2,32.0,1144066965324.49,0.2,0.4,12.7241226603015,3.54324007034302,0.5,35.3209915161133,49554112.0,11.0460909197177,80.1622548279412,3.32,0.9,8.74,80.1170731707317,1.9839,94.3045272827148
13443,Lithuania,2010,90.9595184326172,0.506733347972234,3.2,1.31921362055463,10.4,33.6,37128694028.243,1.0,1.6,8.97816525897928,13.60163497924805,1.5,28.0673999786377,3097282.0,17.9807318752661,88.5451191272801,17.81,3.7,7.16,73.2682926829268,3.9138,98.4751510620117
13445,Latvia,2010,98.7071304321289,0.5320499936739603,3.8,-1.08463595015159,11.9,35.0,23956163076.5575,0.8,1.6,6.54321049783392,11.18135499954225,1.7,25.2488899230957,2097555.0,18.6042981531793,91.0629932597049,19.48,4.4,5.68,73.4829268292683,3.0757,99.5851821899414
13450,Moldova,2010,93.7892074584961,0.11013666540384293,4.5,7.48385086350855,30.1,32.1,6974982391.40094,0.1,0.8,8.00622148250186,0.7476466496785483,0.4,31.6732807159424,2862354.0,10.5406985943615,87.1707665522437,7.45,7.8,6.18,69.357,2.3808,98.885139465332
13454,Mexico,2010,53.0869216918945,0.142680004239082,12.8,4.15672722680176,38.1,47.2,1057800597973.65,1.6,4.3,12.3581068270841,1.31121003627777,4.5,14.4238395690918,112532401.0,6.16936719482848,76.0637841319078,5.3,14.1,1.05,74.19,1.9986,74.7418975830078
13459,Malta,2010,68.1339416503906,0.2643466691176097,0.3,1.51563513618533,0.5,29.0,9035819656.6669,0.1,0.2,3.47210436141757,4.29094664255778,0.2,12.2244396209717,414508.0,16.2415971152583,91.2402010522648,6.85,0.3,4.52,81.3975609756098,2.153,97.8232269287109
13476,Netherlands,2010,89.5227966308594,0.5608433485031127,0.1,1.27530569556686,0.2,27.8,847380859016.688,0.0,0.0,4.19336980345435,10.452956835428866,0.0,28.8166904449463,16615394.0,15.4472914886499,89.4243499756617,4.99,0.1,4.05,80.7024390243902,2.9516,98.3007583618164
13477,Norway,2010,99.7040786743164,0.9156050086021426,0.2,2.41890639481001,0.4,25.7,431052143940.438,0.1,0.1,5.44895932818142,9.901975154876714,0.2,31.1791801452637,4889252.0,14.981948941672,87.6724112288554,3.52,0.2,4.3,80.9975609756098,4.1167,100.0
13484,Pakistan,2010,33.3851013183594,0.4895233313242593,52.4,12.938870563489,90.4,28.8,177165547828.889,1.3,13.5,7.76796887644358,1.7491833368937202,9.4,6.97446012496948,194454498.0,3.73064191089064,53.0217057656377,0.65,43.1,0.6,64.436,0.8076,46.2397499084473
13485,Panama,2010,61.490291595459,0.255290001630783,9.1,3.49128867487524,21.7,51.6,29440287600.0,1.0,3.2,12.3599771881362,2.37209010124207,3.4,21.3589096069336,3623617.0,6.45949800165166,69.8754188149835,5.875,9.0,2.3,76.448,1.4058,82.6293563842773
13490,Poland,2010,80.9015502929688,0.550460010766983,1.1,2.58069370250546,4.1,33.2,475696613935.595,0.1,0.4,6.03720414903758,18.33111000061035,0.3,20.3092098236084,38042794.0,13.4056174784836,90.0074379648155,9.64,1.3,6.61,76.2463414634146,2.1707,98.4802627563477
13494,Portugal,2010,41.3025512695313,0.46951499581337,0.5,1.40257289895371,2.6,35.8,238113003233.289,0.1,0.1,4.2520392743071,13.729065418243401,0.1,12.6629800796509,10573100.0,18.5936998419308,86.5873776278381,10.77,0.7,3.37,79.0268292682927,3.9756,87.9329833984375
13495,Paraguay,2010,41.58636559380424,0.10687999986112114,13.5,4.6511627906977,34.1,51.0,27129301048.0505,1.7,4.9,12.6445081776989,6.192185044288635,5.5,9.985732211007013,5768613.0,5.06873186576495,69.0770586906766,4.57,13.7,1.3,71.887,1.2774,68.78847800360785
13501,Romania,2010,87.2773818969727,0.0810699984431267,11.0,6.09141668601892,29.6,35.5,170029359010.667,1.5,3.9,4.43558809207205,9.26996040344238,4.2,11.8532304763794,20246871.0,15.6532061555693,92.0908813318928,6.96,11.3,6.28,73.4585365853659,2.4804,98.1619186401367
13503,Rwanda,2010,12.075314998626698,0.0231800004839897,82.3,-0.246128693436925,93.4,47.2,6124693374.47064,22.8,43.4,10.9953026937433,0.2237149998545645,59.2,3.4742799997329703,10309031.0,3.11213051934755,39.3308944428683,11.895,64.9,1.6,62.54,0.055,31.8857889175415
13511,El Salvador,2010,41.6939582824707,0.0388000011444092,19.9,1.17933576873676,49.1,43.5,18447920000.0,1.6,6.2,20.4477010132172,0.263790011405945,6.3,6.78207015991211,6114034.0,6.90760740718751,64.4802425556674,4.89,19.6,1.0,71.848,1.79665,56.9592208862305
13521,Slovak Republic,2010,99.29994964599611,0.7572966615358981,1.2,0.957018132975136,3.4,27.3,91162836320.3524,0.3,0.5,5.30436121699577,16.129556337992366,0.5,18.63950576782228,5391428.0,12.5318173664634,89.637049547929,14.38,1.2,6.46,75.1121951219512,3.351,99.79435729980469
13522,Slovenia,2010,95.4296875,1.69505000114441,0.0,1.80117022137136,0.1,24.9,48208240226.4512,0.0,0.0,7.84314369716472,13.85380983352665,0.0,21.2394199371338,2048583.0,16.25613824028,88.3301317318423,7.24,0.0,4.57,79.4219512195122,2.4367,99.1148376464844
13523,Sweden,2010,87.0703430175781,1.1827933390935266,0.8,1.15798802715629,1.3,27.7,495812558843.31,0.4,0.5,4.82245509216902,10.627693176269533,0.5,28.6425704956055,9378126.0,18.2677831416905,90.6386642834919,8.61,0.8,2.73,81.4512195121951,3.8033,100.0
13544,Turkiye,2010,46.585880279541,0.3443233370780943,4.4,8.56644420552977,18.2,38.8,776967457763.602,0.1,1.0,5.10500743782608,1.6483933130900101,0.8,11.5272998809814,73195345.0,6.36012440408608,88.822879774528,10.66,5.7,2.74,75.069,1.7068,85.1923065185547
13550,Uruguay,2010,49.4982109069824,0.0611100010573864,1.6,6.69870886978135,12.0,44.5,41950361211.9581,0.1,0.3,6.70522188765526,1.5806133747100832,0.2,9.40847015380859,3352651.0,14.3371469323828,85.3175129602018,7.16,3.1,1.2,76.858,3.951,85.6412200927734
13583,Belgium,2011,80.1013717651367,0.5598099902272224,0.3,3.53208210722744,0.6,28.1,523330354138.137,0.1,0.1,6.211664640783519,13.268660068511974,0.2,29.8061504364014,11038264.0,17.3688456076802,86.19654165212685,7.14,0.2,6.05,80.5853658536585,2.9219,92.9185104370117
13590,Bosnia and Herzegovina,2011,56.832649230957,0.1320850029587745,0.8,3.67124999999999,5.8,33.0,18644239027.714,0.0,0.2,4.364644625630385,1.0168400009473169,0.1,9.84786033630371,3743142.0,14.2405116130395,93.60709097479125,27.58,1.4,3.46,77.007,1.8794,74.3497161865234
13594,Bolivia,2011,46.40260887145995,0.251570001244545,10.4,9.88446419823887,23.5,46.1,23963162969.3832,2.2,4.5,9.121431773520971,1.4216749668121351,5.3,22.97496185302734,10396246.0,4.81927345790362,67.43513760334329,2.25,10.2,1.07,66.534,0.4671,51.44178295135497
13595,Brazil,2011,53.5981712341309,0.204339995980263,12.0,6.63644962213085,29.9,52.9,2616156606734.51,2.2,4.8,12.805717052335751,0.764900028705597,5.3,11.4495601654053,198185302.0,7.06724659127346,73.1941417687726,7.58,12.4,2.31,73.343,1.8491,75.4480895996094
13603,Switzerland,2011,96.054557800293,2.9269634087880436,0.0,0.231349207650894,0.1,31.7,715888126682.396,0.0,0.0,5.6852903582205006,18.716999689737964,0.0,31.0276508331299,7912398.0,17.0105620263072,90.2020630811133,4.41,0.0,5.05,82.6951219512195,3.8355,100.0
13619,Cyprus,2011,77.2228317260742,0.6488949954509737,0.0,3.28944939564212,0.2,32.6,27641551809.0956,0.0,0.0,5.270300515903925,10.153580029805486,0.0,29.8630294799805,1145086.0,11.5404869153933,90.5859906750756,7.86,0.0,3.51,79.999,2.2484,94.773063659668
13620,Czechia,2011,99.8156204223633,0.5858866572380067,0.1,1.91721913635547,0.8,26.4,229562733398.948,0.0,0.0,5.247882521396885,15.199336369832366,0.0,16.5229301452637,10496088.0,15.9031422123354,89.92501153613945,6.71,0.2,7.06,77.8731707317073,3.6125,99.864501953125
13621,Germany,2011,96.713623046875,1.2911833127339667,0.0,2.07517283735872,0.2,30.7,3749314991050.62,0.0,0.0,3.90739535899718,11.096793174743667,0.0,25.0429401397705,80274983.0,20.4044580415222,91.2734581387648,5.82,0.1,8.38,80.4365853658537,3.8491,100.0
13625,Dominican Republic,2011,53.8441505432129,0.0,13.7,5.79676809206526,41.6,47.7,58029773802.3818,1.0,4.1,12.82581644870505,1.19762003421783,4.1,10.2719602584839,9903737.0,5.62303906091206,68.50227276360926,6.09,15.4,1.74,72.221,1.5268,64.0926513671875
13636,Spain,2011,68.7965087890625,0.687120020389557,1.6,3.19610188833788,3.0,35.7,1480710495710.13,0.9,1.1,3.51312967279382,12.5373201370239,1.1,26.4915790557861,46742697.0,17.2108979106387,91.53369491818054,21.39,1.7,3.05,82.4756097560976,3.8074,88.523551940918
13643,France,2011,79.8137283325195,0.7606200178464254,0.1,2.11159795174997,0.2,33.3,2865157541994.19,0.0,0.0,6.76717417600158,8.740596453348799,0.0,25.1153106689453,65345233.0,17.2677039206929,86.99291011651536,8.81,0.1,6.36,82.1146341463415,3.1491,98.4455795288086
13647,United Kingdom,2011,99.8556365966797,0.9003350138664246,0.5,3.85611244682819,0.7,33.2,2666403005061.42,0.2,0.2,3.39179412251166,8.68155527114868,0.2,33.0590400695801,63258810.0,16.5976344160848,88.916382560362,8.04,0.4,2.88,80.9512195121951,2.6603,99.8556365966797
13648,Georgia,2011,96.7516148885091,0.3164033393065137,33.3,8.54293333333334,69.0,39.6,15107482383.3798,4.3,12.0,4.614172527217335,27.624600092570002,13.4,31.304360071818035,3756441.0,13.3262700887729,92.4265530727907,19.63,31.3,2.81,72.39,4.5004,98.7359135945638
13655,Greece,2011,64.31054524012974,0.5128499865531924,2.0,3.3298532335065,5.2,34.8,282995942006.559,0.9,1.1,3.146085112067145,2.3238232930501304,1.1,20.583489826747343,11104899.0,19.6114496096654,89.0424041901874,17.86,2.2,4.47,80.7317073170732,5.9234,93.82374790736607
13667,Hungary,2011,98.2056579589844,0.656522497534752,0.3,3.92992098935075,5.8,29.2,141942264554.475,0.0,0.1,5.028018122401085,8.39489996433258,0.1,20.026969909668,9971727.0,16.7560537671912,93.164405115112,11.03,1.2,7.19,74.8585365853659,2.9811,99.57005310058595
13672,Indonesia,2011,44.4820404052734,0.036854999139905004,47.6,5.3560477898215,79.3,40.5,892969104529.233,2.9,15.2,5.32600158064744,0.5431833465894067,15.7,7.88074016571045,247099697.0,5.98542680527852,71.07042163880945,5.15,39.1,0.62,68.823,0.18969999999999998,74.4377136230469
13681,Israel,2011,85.7394104003906,1.4294999837875366,1.5,3.48494919760705,7.0,41.4,266791854430.897,0.2,0.3,4.698293490021564,12.472763379414866,0.2,44.0789909362793,7765800.0,10.1348450195844,86.25659890763666,7.14,2.0,3.14,81.6560975609756,3.5123,95.087043762207
13688,Kyrgyz Republic,2011,95.6928405761719,0.03192999958992,19.3,16.6363262731496,70.6,27.8,6197765941.67975,0.2,3.5,9.3926006041597,15.4475898742676,1.3,17.6226501464844,5514600.0,4.00607996400794,78.52636938026461,3.022,24.0,4.7,69.6024390243903,2.286,97.9721069335938
13709,Lithuania,2011,91.6342010498047,0.526982508599758,1.6,4.13027562645087,7.0,32.5,43535051482.3869,0.5,0.7,7.94538957939705,13.548693339029967,0.7,29.2869892120361,3028115.0,18.2446756602649,89.11673173193151,15.39,2.1,7.43,73.5634146341464,4.0238,98.5624084472656
13711,Latvia,2011,98.7891616821289,0.5021374970674515,3.1,4.37073559939221,11.2,35.8,27474380566.265,0.5,1.1,6.09902241547557,11.321843465169266,1.0,25.9194793701172,2059709.0,18.7858875460165,91.3763733816522,16.21,3.7,5.88,73.5756097560976,3.0837,99.6897201538086
13716,Moldova,2011,94.3194732666016,0.11013666540384293,3.1,7.68725103356187,27.0,30.6,8414351671.7241,0.0,0.5,7.2405716067240755,0.7476466496785483,0.2,32.8204803466797,2860699.0,10.4296190968524,87.95244577446725,6.68,6.4,6.19,69.192,2.4142,98.9213104248047
13725,Malta,2011,69.7437286376953,0.2582500018179417,0.4,2.96298528192878,0.6,29.1,9638733344.35806,0.1,0.2,3.331855686281005,4.348590016365052,0.2,13.4902200698853,416268.0,16.8892582353372,90.89399516787086,6.38,0.3,4.38,80.7463414634146,2.2384,98.0798721313477
13735,Malaysia,2011,69.78898620605467,0.258500009775162,1.8,3.17447092151309,12.9,43.9,297951667650.449,0.0,0.3,9.74396654441426,1.58956003189087,0.1,18.8380794525146,29184133.0,5.23223698302088,71.2423891155018,3.05,3.3,1.79,74.746,1.2777,91.9189682006836
13739,Niger,2011,8.36524963378906,0.219449996948242,88.3,2.94238514013317,97.7,31.5,8772950783.02414,19.2,43.3,9.007689146686914,0.551569998264313,60.6,1.70499002933502,17283112.0,2.40218891134884,25.5245039979412,0.32,67.2,0.32999999999999996,58.994,0.0347,13.8695602416992
13742,Netherlands,2011,89.4312515258789,0.565530017018318,0.2,2.3410701775137,0.4,27.8,905270626332.693,0.1,0.1,4.553269485969805,10.594732522964474,0.1,28.621509552002,16693074.0,15.9042298786598,89.3598277513063,4.98,0.2,3.84,81.2048780487805,3.1243,98.3174133300781
13743,Norway,2011,99.5988998413086,0.9425566792488101,0.1,1.28495158809159,0.3,25.3,501360549669.404,0.1,0.1,5.420070350371605,10.097819964090975,0.1,32.2336616516113,4953088.0,15.2465266905969,87.42944037717444,3.21,0.1,4.19,81.2951219512195,4.1921,100.0
13750,Pakistan,2011,33.2478218078613,0.49616749584674824,51.7,11.9160927116277,89.1,29.7,213587517187.669,1.3,13.3,7.554751711732704,1.7820925116539026,9.6,7.36818981170654,198602738.0,3.76591887670753,54.90082357906045,0.8,42.4,0.6,64.648,0.8311,48.3495101928711
13751,Panama,2011,61.490291595459,0.255290001630783,7.3,5.87580249989755,18.3,51.3,34686224300.0,0.7,2.4,10.88602180134541,2.37209010124207,2.5,21.3589096069336,3688674.0,6.62335570993804,72.5923884895378,4.05,7.3,2.27,76.627,1.4976,82.6293563842773
13756,Poland,2011,81.6829223632813,0.5129033426443738,0.9,4.23940149625935,4.0,33.2,524374222547.901,0.1,0.3,5.4111721196195,18.643326441446934,0.3,21.130859375,38063255.0,13.6117328032707,90.19182825974414,9.63,1.2,6.63,76.6951219512195,2.1997,98.5763931274414
13760,Portugal,2011,45.0074005126953,0.4780266682306927,0.9,3.65301100430729,3.7,36.3,245117990242.249,0.2,0.4,4.35284471492313,13.917867024739566,0.5,14.1166296005249,10557560.0,18.9247130052118,86.4080980124505,12.68,1.1,3.37,80.4707317073171,4.1178,87.5851974487305
13761,Paraguay,2011,42.260196685791,0.09555799961090085,12.9,8.25396825396825,32.2,52.3,33737033607.0615,1.6,4.7,12.3529019868978,6.288086032867432,5.0,11.044845501581827,5843939.0,5.15943999068436,71.02706944823565,4.67,13.0,1.36,72.131,1.2774,69.85041597154404
13767,Romania,2011,88.2002182006836,0.0810699984431267,12.6,5.78925328815882,33.5,35.9,192613558645.612,2.0,4.8,4.04442330649708,9.26996040344238,5.4,12.7575902938843,20147528.0,15.8241711232062,92.16995323650185,7.18,13.2,6.31,74.409756097561,2.5153,98.4066467285156
13773,Senegal,2011,10.8460102081299,0.274910002946854,71.0,3.40322829786967,90.9,40.3,17814283649.9367,14.3,32.2,10.7697068355013,1.15807998180389,41.0,2.98130011558533,12875880.0,3.23066462253454,39.905304063066595,10.36,56.2,0.2,65.262,0.16599999999999998,21.7754497528076
13777,El Salvador,2011,38.5569686889648,0.0388000011444092,18.4,5.12892376681616,50.0,42.3,20283780000.0,1.3,5.4,20.07335587747165,0.263790011405945,5.3,10.2079801559448,6137349.0,6.99569203215362,64.68263497655585,4.3,19.0,1.03,71.859,1.72425,53.9837684631348
13787,Slovak Republic,2011,99.30067138671878,1.06246995925903,0.9,3.91928599146294,3.0,26.5,99922685424.8842,0.2,0.4,5.69482990552947,16.503719329834,0.4,20.6499996185303,5398384.0,12.708990048364,89.41426080121575,13.62,1.1,6.05,75.9585365853659,3.2999,99.8702392578125
13788,Slovenia,2011,96.017951965332,1.8974466323852532,0.0,1.80285171941907,0.3,24.9,51583869785.1853,0.0,0.0,7.33255210813689,14.120683352152534,0.0,22.2077598571777,2052843.0,16.364642526361,88.41720015531476,8.17,0.0,4.62,79.9707317073171,2.4965,99.4438934326172
13789,Sweden,2011,87.7039489746094,1.1925475001335148,0.8,2.96115073822139,1.4,27.6,574094112972.733,0.4,0.5,4.990884779030055,10.749919891357425,0.6,29.2780895233154,9449213.0,18.5975592527506,89.80276139688641,7.8,0.8,2.7,81.8024390243903,3.8821,100.0
13810,Turkiye,2011,49.7481307983398,0.34800750017166127,4.0,6.47187967115097,15.9,40.0,838785514058.562,0.0,0.8,5.39842011797903,1.68256497383118,0.1,12.7643203735352,74173854.0,6.47765923016485,88.79291259070561,8.8,4.8,2.62,74.941,1.716,86.4667892456055
13816,Uruguay,2011,51.2122192382813,0.0611100010573864,1.3,8.09283206302989,8.5,42.2,50342405198.2458,0.0,0.3,7.051313872168345,1.6154225170612349,0.1,10.940710067749,3361637.0,14.4249342768219,85.3707782015654,6.31,2.2,2.98,76.983,3.9534000000000002,87.6191864013672
13837,Albania,2012,87.2148971557617,0.0896200016140938,4.8,2.03159268395298,36.7,29.0,12319834233.2904,0.1,1.0,5.13416760461897,12.3307304382324,0.6,12.8996601104736,2900401.0,12.3209619828276,91.758577776078,13.38,9.5,2.88,78.064,1.2683,95.5083923339844
13849,Belgium,2012,80.2901916503906,0.5774779975414275,0.2,2.83966343445897,0.5,27.5,496152879924.727,0.1,0.2,6.211664640783519,13.598328018188479,0.2,30.4177799224854,11106932.0,17.5984539040595,86.19654165212685,7.54,0.2,5.99,80.3853658536585,2.9393,92.4942398071289
13860,Bolivia,2012,51.923828125,0.286500006914139,11.0,4.51560291399368,23.7,46.6,27084497481.9103,3.0,5.4,9.121431773520971,1.79473996162415,6.5,24.0322399139404,10569697.0,4.84169508359606,67.43513760334329,2.07,10.9,1.1,66.705,0.77144,58.5779991149902
13861,Brazil,2012,54.6340217590332,0.21085000038147,10.6,5.40349914037009,28.2,53.4,2465228293862.62,1.7,4.1,12.805717052335751,0.78574001789093,4.5,11.9615001678467,199977707.0,7.23787553789152,73.1941417687726,7.25,11.2,2.27,73.552,1.9654333333333334,77.7455062866211
13864,Bhutan,2012,9.59809970855713,0.0838999971747398,11.9,10.919656944683,44.9,38.8,1781280170.44296,0.3,2.6,9.104610373977104,0.745790004730225,1.7,4.54776000976563,721145.0,5.3401844704016,66.47773740822569,2.05,14.9,1.74,69.326,0.2765,20.4290790557861
13869,Switzerland,2012,96.2765808105469,2.9269634087880436,0.0,-0.692552018105236,0.0,31.6,686420221557.99,0.0,0.0,5.6852903582205006,18.716999689737964,0.0,32.3196296691895,7996861.0,17.2646727544099,90.2020630811133,4.49,0.0,4.97,82.6975609756098,3.9102,100.0
13885,Cyprus,2012,78.7048034667969,0.6488949954509737,0.0,2.38905410042319,0.1,34.3,25047433099.5891,0.0,0.0,5.270300515903925,10.153580029805486,0.0,34.1045188903809,1156556.0,11.8041358117827,90.5859906750756,11.8,0.0,3.46,80.109,2.296,94.037727355957
13886,Czechia,2012,99.8166580200195,0.6081999987363815,0.1,3.28762306610408,0.9,26.1,208857719320.649,0.0,0.1,5.247882521396885,15.443652153015151,0.0,17.3434906005859,10510785.0,16.5022105991263,89.92501153613945,6.98,0.2,6.93,78.0756097560976,3.6502,99.8713989257813
13887,Germany,2012,96.7308578491211,1.2911833127339667,0.0,2.00848884782951,0.2,31.1,3527143188785.16,0.0,0.0,3.90739535899718,11.096793174743667,0.0,25.6196708679199,80425823.0,20.4554673178396,91.2734581387648,5.38,0.1,8.34,80.5390243902439,3.9197,100.0
13891,Dominican Republic,2012,54.3784599304199,0.0,14.3,3.69449707884785,41.2,46.1,60681535894.481,1.0,4.2,12.82581644870505,1.19762003421783,3.8,10.7886600494385,10030882.0,5.71149647102336,68.50227276360926,6.72,15.3,1.74,72.514,1.3124,64.5992279052734
13902,Spain,2012,69.8730163574219,0.687120020389557,1.5,2.44612782366812,3.4,35.4,1324750738725.0,0.6,0.8,3.51312967279382,12.5373201370239,0.9,26.941930770874,46773055.0,17.4919299000709,91.53369491818054,24.79,1.5,2.99,82.4268292682927,3.7999,89.1230926513672
13909,France,2012,80.487663269043,0.7795600146055223,0.1,1.95419531613507,0.3,33.1,2683671716967.19,0.0,0.0,6.76717417600158,8.929372310638428,0.1,25.9517593383789,65662240.0,17.7116185064849,86.99291011651536,9.4,0.1,6.34,81.9682926829268,3.1636,98.4509201049805
13913,United Kingdom,2012,99.8083190917969,0.9338966608047498,0.5,2.57323479654528,0.7,33.1,2706340967030.68,0.2,0.3,3.39179412251166,9.784510294596354,0.2,36.9503593444824,63700215.0,16.952815090638,88.916382560362,7.88,0.5,2.81,80.9048780487805,2.6667,99.8083190917969
13914,Georgia,2012,95.5943069458008,0.234569996595383,29.6,-0.943658853270966,65.5,39.0,16488819132.8835,3.0,10.0,4.614172527217335,27.3010005950928,10.7,30.1727104187012,3728874.0,13.4306831432179,92.4265530727907,19.65,28.3,2.53,72.412,4.4868,98.1364212036133
13921,Greece,2012,64.70509974161783,0.5128499865531924,2.8,1.50152696177748,7.2,36.3,242029307133.408,0.6,1.3,3.146085112067145,2.3238232930501304,1.5,21.02975145975748,11045011.0,19.9499810031062,89.0424041901874,24.44,2.9,4.45,80.6341463414634,5.9213,93.53523635864259
13933,Hungary,2012,98.2855682373047,0.656522497534752,1.0,5.65214517088651,7.8,30.8,128814279315.132,0.2,0.3,5.028018122401085,8.39489996433258,0.3,21.0102405548096,9920362.0,17.0364832056675,93.164405115112,11.0,1.9,7.0,75.0634146341463,3.1062,99.57005310058595
13938,Indonesia,2012,44.08828244890484,0.036854999139905004,46.1,4.27949999641976,78.5,40.5,917869913365.243,2.3,14.1,5.32600158064744,0.5431833465894067,13.7,7.357235772269111,250222695.0,6.03558542121849,71.07042163880945,4.47,38.1,0.83,68.973,0.2007,75.04844338553292
13947,Israel,2012,86.1581115722656,1.4294999837875366,1.5,1.67920719398055,6.7,41.6,262282344091.849,0.3,0.6,4.698293490021564,12.472763379414866,0.7,44.6699714660645,7910500.0,10.348788596998,86.25659890763666,6.86,2.1,3.1,81.7048780487805,3.4997,95.3558731079102
13954,Kyrgyz Republic,2012,95.6928405761719,0.03192999958992,20.0,2.76844236540948,73.3,27.4,6605142864.372,0.7,4.2,9.3926006041597,15.4475898742676,2.6,17.6226501464844,5607200.0,3.89225722065561,78.52636938026461,3.027,25.3,4.64,70.0024390243902,2.2623,97.9721069335938
13958,"Korea, Rep.",2012,82.16247558593754,0.6753550171852115,0.7,2.18707104433313,1.7,31.6,1278427634342.59,0.1,0.3,11.5225716233636,3.994189977645875,0.2,34.543240229288735,50199853.0,11.7356495326759,80.05823907169935,2.81,0.7,10.25,80.819512195122,2.0798,93.59827423095703
13975,Lithuania,2012,91.415168762207,0.5464900076389313,2.0,3.08998277055416,7.0,35.1,42927454291.478,0.7,0.9,7.94538957939705,13.499562501907375,0.9,29.3347702026367,2987773.0,18.4678101458506,89.11673173193151,13.36,2.4,7.45,73.8634146341464,4.1384,98.7013397216797
13977,Latvia,2012,98.9310073852539,0.5021374970674515,2.8,2.25778924374594,10.4,35.2,28169902669.3784,0.5,1.0,6.09902241547557,11.321843465169266,1.1,27.2100105285645,2034319.0,19.0286399342435,91.3763733816522,15.05,3.4,5.89,73.7780487804878,3.0913,99.7043228149414
13982,Moldova,2012,95.0330429077148,0.11013666540384293,2.3,4.54633427355305,25.9,29.2,8709138767.2078,0.0,0.4,7.2405716067240755,0.7476466496785483,0.1,32.14711856842041,2860324.0,10.3864047305101,87.95244577446725,5.58,5.9,6.23,69.143,2.4135,99.0697479248047
13986,Mexico,2012,58.0119209289551,0.11493000139792747,12.2,4.11150981070293,35.4,48.7,1201093787127.42,1.2,3.8,11.254109459086749,1.4607266386350002,3.8,16.3126907348633,115755909.0,6.44426411095783,77.9385090960421,4.89,13.2,1.03,74.574,2.1118,77.1823425292969
13991,Malta,2012,73.2910614013672,0.2582500018179417,0.3,2.37582057760382,0.4,29.4,9461826174.02344,0.0,0.1,3.331855686281005,4.348590016365052,0.1,13.9905500411987,420028.0,17.4634281367831,90.89399516787086,6.2,0.2,4.71,80.7463414634146,2.3566,98.2088088989258
14008,Netherlands,2012,89.8591079711914,0.565530017018318,0.1,2.45554765291609,0.2,27.6,838923319919.531,0.0,0.1,4.553269485969805,10.594732522964474,0.1,29.2833499908447,16754962.0,16.5110195534795,89.3598277513063,5.82,0.1,3.75,81.1048780487805,3.2463,98.3997192382813
14009,Norway,2012,99.49514770507814,0.9610875099897376,0.2,0.696864111498241,0.3,25.7,512777309840.997,0.1,0.1,5.420070350371605,10.290405035018907,0.1,33.34456931220161,5018573.0,15.5297430433133,87.42944037717444,3.12,0.2,3.97,81.4512195121951,4.236,99.81137411934989
14017,Panama,2012,61.490291595459,0.255290001630783,8.7,5.69819940307865,18.8,51.7,40429700000.0,1.1,3.1,10.88602180134541,2.37209010124207,3.5,21.3589096069336,3754862.0,6.78998322707998,72.5923884895378,3.717,8.0,2.33,76.819,1.5979,82.6293563842773
14019,Philippines,2012,65.27517795562744,0.0468900017440319,34.6,3.02696391124798,64.9,46.5,261920542606.621,2.4,10.9,7.412498590890875,0.4438099960486093,10.9,25.863580067952466,98032317.0,4.39156099921621,65.61275158871315,3.5,30.0,1.05,70.881,1.1270400000000003,83.41985321044923
14022,Poland,2012,82.2974166870117,0.5129033426443738,0.7,3.56037151702788,4.3,33.0,495230574356.743,0.1,0.3,5.4111721196195,18.643326441446934,0.2,21.7925491333008,38063164.0,14.0185205131995,90.19182825974414,10.09,1.2,6.63,76.7463414634146,2.2242,98.7421875
14026,Portugal,2012,47.2301597595215,0.4999925047159195,1.5,2.77333854051579,5.5,36.0,216224240577.957,0.4,0.6,4.35284471492313,13.994027853012074,0.7,15.2353897094727,10514844.0,19.2682800729817,86.4080980124505,15.53,1.9,3.41,80.3731707317073,4.2361,88.4950714111328
14027,Paraguay,2012,42.6785202026367,0.0525100007653236,10.2,3.6759189797449,27.0,47.6,33296438408.8556,0.9,3.2,12.3529019868978,4.60771989822388,3.3,10.8557195663452,5923322.0,5.24878606970886,71.02706944823565,4.09,10.4,1.125,72.454,1.2774,71.034309387207
14033,Romania,2012,88.9144134521484,0.0810699984431267,12.8,3.33492267693443,33.6,36.5,179132893143.417,2.2,5.2,4.04442330649708,9.26996040344238,6.2,13.2501697540283,20058035.0,15.9703066744705,92.16995323650185,6.79,13.5,6.6,74.4121951219512,2.5887,98.5394821166992
14043,El Salvador,2012,39.8185882568359,0.0388000011444092,16.1,1.72973481581381,47.1,41.8,21386150000.0,1.1,4.7,20.07335587747165,0.263790011405945,4.6,11.2188596725464,6161289.0,7.07624654516287,64.68263497655585,3.84,17.5,1.07,71.831,1.72425,55.4573593139648
14046,Serbia,2012,86.71210903591582,0.3799783289432525,10.2,7.33038589596636,25.0,39.9,43309252921.0567,2.9,4.9,3.29628637409932,1.7847083310286216,5.3,18.082857979668525,7199077.0,18.1491051097041,94.56488970541776,24.0,10.6,5.44,74.8365853658537,2.4961,96.14494323730469
